node,CLUSTER,s_eq,eigenvector_centrality,conexiones_anomalas,indice_frontera,d_anom,p_anom,degree_total
Max Schnitzer Lihn,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Policías,0,1.0,0.0,0.0,0.0,0,0.0,7
Chief of National Defense,1,1.0,-2.3375392600322736e-19,0.0,0.0,0,0.0,1
César Vigouroux,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Pablo La'Ronde,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Cristián López,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Azul Azul board,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlos Sainz Jr,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Richard Wright,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Expresidentes Democracia Cristiana,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Directiva Democracia Cristiana,0,0.3333333333333333,0.0,1.3333333333333335,0.28243262012906795,0,0.0,4
Octavio Avendaño,1,0.5555555555555556,-0.0008213152690014997,2.444444444444444,0.27483613936642814,1,0.5,11
Carlos Correa Bau,1,1.0,0.01947294298234287,0.0,0.0,0,0.0,2
Cristián Mockeberg,1,1.0,-3.349858428450473e-05,0.0,0.0,0,0.0,1
Pablo Chill-e,1,-1.0,0.0006062401593974534,0.0,0.0,0,0.0,3
Ministra de Defensa,1,1.0,0.0019838258040019243,0.0,0.0,0,0.0,3
Republicano Party,-1,-1.0,-1.11728695278975e-18,0.0,0.0,0,0.0,2
Catalina Bosch Carcuro,1,1.0,1.7672116384460233e-19,0.0,0.0,0,0.0,1
Amaro Goméz-Pablos,0,1.0,0.0,0.0,0.0,0,0.0,1
Enzo Costa,1,1.0,0.0015174583164333424,0.0,0.0,0,0.0,2
Rosa Vergara,1,1.0,0.001517458316433344,0.0,0.0,0,0.0,2
Un seguidor,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Angélica Sepúlveda,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Joaquín Lavín León,-1,0.0,-0.0006323423928457951,1.5,0.45814536593707755,0,0.0,3
Cristián De la Fuente,1,1.0,-3.0219599437671786e-06,0.0,0.0,0,0.0,2
Religious community of San José de Maipo,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Thirteen monasteries of the Carmelitas Descalzas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Association of the Carmelitas Descalzas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
A bishop,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Cristianas and cristianos por el Apruebo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Julio César,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Clemente Pérez,0,1.0,0.0,0.0,0.0,0,0.0,1
Negro Piñera,0,1.0,0.0,0.0,0.0,0,0.0,1
Presidente Encargado,1,1.0,0.0006399155820902428,0.0,0.0,0,0.0,4
Members of the United States House of Representatives,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Pato Navia,1,1.0,-0.019518969452706356,0.0,0.0,0,0.0,1
Michele Bachelet,-1,-0.3333333333333333,-0.0001698011760529682,1.0,0.23104906018664842,0,0.0,3
Ex-Concertación,1,1.0,-0.019518969452706363,0.0,0.0,0,0.0,1
Samuel Donoso,-1,0.3333333333333333,0.000768819597055935,1.3333333333333335,0.28243262012906795,1,0.5,4
Jorge Rojas,0,1.0,0.0,0.0,0.0,0,0.0,3
Denis Muñoz,0,1.0,0.0,0.0,0.0,0,0.0,2
Congreso de Chile,1,1.0,-0.0015753618182589772,0.0,0.0,0,0.0,7
Silvia Bleichmar,0,1.0,0.0,0.0,0.0,0,0.0,1
Political Elite,0,1.0,0.0,0.0,0.0,0,0.0,3
Party Presidents,0,1.0,0.0,0.0,0.0,0,0.0,4
Alex Klotz,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Chile ANFP,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
FIFA Appeals Chamber,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlezzo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Consejos de Cuencas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Agencia Nacional de las Aguas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Conadi,0,1.0,0.0,0.0,0.0,0,0.0,2
María Luisa Baltra,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisco Pulgar,1,-0.2,-0.01970346825068946,3.2,0.5740338101157291,0,0.0,8
Josefina Soto,0,-1.0,0.0,0.0,0.0,0,0.0,2
Luis Flores,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Alejandra Matus,-1,-1.0,0.0007309381763534288,0.0,0.0,0,0.0,9
Norbert Lechner,0,-1.0,0.0,0.0,0.0,0,0.0,1
Christian Jelen,0,-1.0,0.0,0.0,0.0,0,0.0,1
Emir Kusturica,1,-0.3333333333333333,-2.2393351322748546e-05,1.3333333333333335,0.28243262012906795,2,1.0,4
Clase política chilena,0,1.0,0.0,0.0,0.0,0,0.0,2
Ciudadanía chilena,1,1.0,-0.00014473806699279512,0.0,0.0,0,0.0,5
Centroizquierda,0,1.0,0.0,0.0,0.0,0,0.0,1
Ennio Mangiola,0,1.0,0.0,0.0,0.0,0,0.0,2
Alejandro Rocafort,1,0.0,-0.019518969452706366,1.5,0.45814536593707755,0,0.0,3
Fray Camilo Henríquez,1,1.0,7.757293949741611e-19,0.0,0.0,0,0.0,4
José Antonio Rodríguez Aldea,1,1.0,-0.0005774070013921915,0.0,0.0,0,0.0,1
Bernardo O'Higgins,1,1.0,0.020170906575659304,0.0,0.0,0,0.0,12
Casimiro Albano,1,1.0,0.0005774070013921913,0.0,0.0,0,0.0,1
Instituto Nacional de Derechos Humanos,0,0.8,0.0,1.6999999999999997,0.09932517730102831,0,0.0,17
Judicial Courts,0,-1.0,0.0,0.0,0.0,0,0.0,2
Socialism Democratic,1,1.0,-1.4999050005822154e-18,0.0,0.0,0,0.0,2
Minister of Public Works,0,0.3333333333333333,0.0,1.666666666666667,0.3269430843372421,0,0.0,5
Minister of Transport,1,1.0,0.019867149718407067,0.0,0.0,0,0.0,9
Natalia Aranguiz,0,1.0,0.0,0.0,0.0,0,0.0,1
Ángel Cabrera,0,-1.0,0.0,0.0,0.0,0,0.0,2
Roberto Vega,0,0.0,0.0,4.5,0.8523740461192126,0,0.0,9
Héctor Aguilar Camín,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Rahul Gupta,1,1.0,-2.158226759045493e-19,0.0,0.0,0,0.0,2
Daniela Correa,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Melanie Josch,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Karen Monsalve,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Leonardo Padura,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Cristian García,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Tomás Pérez Acle,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Violent Groups,0,-1.0,0.0,0.0,0.0,0,0.0,3
Public and Political Figures Linked to Groups,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Alcaldesa de Caldera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Obispo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Curas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Javier Cánovas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
José María del Pino,0,-1.0,0.0,0.0,0.0,0,0.0,9
José María Hurtado,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
vocal de mesa,0,1.0,0.0,0.0,0.0,0,0.0,2
Kenneth Roth,1,1.0,-0.0016502015415552449,0.0,0.0,0,0.0,1
Julio Isamit,-1,0.1111111111111111,-0.01979482163431605,4.888888888888888,0.7880299272070677,0,0.0,11
Tribunal Constitucional Plurinacional,1,1.0,-0.0006106728694431592,0.0,0.0,0,0.0,2
Jeanine Áñez Chávez,1,1.0,1.748095897693416e-05,0.0,0.0,0,0.0,4
ONU,0,1.0,0.0,0.0,0.0,0,0.0,1
president of the Partido Comunista,1,1.0,-0.019518969452706366,0.0,0.0,0,0.0,1
president of the Partido por la Democracia,1,1.0,-0.01951896945270636,0.0,0.0,0,0.0,1
Guillermo Warken,-1,0.0,-0.020412583155094293,1.0,0.34657359027997264,0,0.0,2
Segundo Juzgado del Trabajo,0,1.0,0.0,0.0,0.0,0,0.0,1
Soledad Franco,0,1.0,0.0,0.0,0.0,0,0.0,1
Elijah Oliveros-Rosen,1,1.0,0.001270788424918013,0.0,0.0,0,0.0,2
Augusto Cancado Trindade,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Diego Simpértigue,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Javier Milei,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Comisión de abogados y académicos,-1,0.0,-0.0004904070815913772,1.0,0.34657359027997264,1,1.0,2
Movimientos Sociales,0,1.0,0.0,0.0,0.0,0,0.0,3
Carlos Ruiz Encina,-1,0.0,-0.002559572449575625,4.5,0.8523740461192126,0,0.0,9
Miguel Crispi Serrano,1,1.0,0.019518969452706352,0.0,0.0,0,0.0,1
Diego Celedón,1,1.0,-7.794084536479921e-19,0.0,0.0,0,0.0,1
Isabel Aninat,0,1.0,0.0,0.0,0.0,0,0.0,4
Felipe Allendes,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlos García,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Loreanne García,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Andrés Vizcarrondo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Milton Friedman,-1,0.0,-0.01897577399828549,6.0,0.9729550745276566,0,0.0,12
Evelyn Matthei's father,-1,-1.0,4.0024839528288987e-19,0.0,0.0,0,0.0,1
Roberto Musso,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,4
Juan Campodónico,0,1.0,0.0,0.0,0.0,0,0.0,1
Eduardo Cabra,0,1.0,0.0,0.0,0.0,0,0.0,1
Héctor Castillo,0,1.0,0.0,0.0,0.0,0,0.0,1
Ley 20.840,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Comunidad Mujer,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Partidos políticos,0,0.42857142857142855,0.0,4.857142857142857,0.5050462621854269,0,0.0,17
Susana Riquelme,1,1.0,-0.01951896945270637,0.0,0.0,0,0.0,1
Fundación Chile21,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lorena Rodríguez Osiac,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Daniel Egaña Rojas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Joe Lowry,0,1.0,0.0,0.0,0.0,0,0.0,1
Suiza,-1,-1.0,-8.146919921144049e-19,0.0,0.0,0,0.0,1
Jóvenes,0,1.0,0.0,0.0,0.0,0,0.0,1
José Tohá González,0,1.0,0.0,0.0,0.0,0,0.0,2
Natalia Piergentil,0,1.0,0.0,0.0,0.0,0,0.0,1
Ximena Aguilar,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,1
Presidente of the Republic,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Dipres,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Karen Trajtemberg,1,1.0,0.00010724258455617946,0.0,0.0,0,0.0,2
José Miguel Wilson,1,1.0,-0.0011412910839208414,0.0,0.0,0,0.0,9
Javier Fuenzalida,1,1.0,-0.019518969452706352,0.0,0.0,0,0.0,3
Convención,0,0.42857142857142855,0.0,4.285714285714286,0.475716503882546,0,0.0,15
Gobierno Regional,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Eric Sadin,1,1.0,1.5325019142994955e-18,0.0,0.0,0,0.0,3
Guillermo Lasso,0,1.0,0.0,0.0,0.0,0,0.0,32
Francisco Jiménez,0,1.0,0.0,0.0,0.0,0,0.0,7
Karen Sichel,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Alejandro Weber,1,0.6666666666666666,-0.019452104920170403,1.5000000000000002,0.15271512197902587,0,0.0,9
Carlos Ibáñez del Campo,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Arturo Alessandri Palma,0,0.2,0.0,6.800000000000001,0.8216494934782186,0,0.0,17
Manuel Trucco,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Esteban Montero,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlos Dávila,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sara Caro Puga,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Ignacio Irarrázaval,0,1.0,0.0,0.0,0.0,0,0.0,4
Consuelo Moreno,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Generación Perdida,1,1.0,0.00043247126280761516,0.0,0.0,0,0.0,2
Anacláudia Rossbach,1,1.0,1.4308644483887532e-19,0.0,0.0,0,0.0,1
Sergio Escobar,0,1.0,0.0,0.0,0.0,0,0.0,3
Marcia Raphael,-1,1.0,-0.002731655401863937,0.0,0.0,0,0.0,6
Jorge Riesco,1,0.5,0.0012221250822354876,1.25,0.2027325540540822,0,0.0,5
Manuel Matamala,0,1.0,0.0,0.0,0.0,0,0.0,3
Ignacio Ovalle,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mariano Fernández,1,0.5,-0.00264703216283469,1.0,0.17328679513998632,0,0.0,4
Ha-Joon Chang,1,1.0,0.0009460609090730886,0.0,0.0,0,0.0,3
Internacional Progresista,0,1.0,0.0,0.0,0.0,0,0.0,2
Ministry Secretaría General de la Presidencia de Chile,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Gabriel Ruiz-Tagle,0,-1.0,0.0,0.0,0.0,0,0.0,1
Andrés Reinoso,1,1.0,0.0008425347200810845,0.0,0.0,0,0.0,1
Cristina Gil,1,1.0,0.00011438127190881724,0.0,0.0,0,0.0,1
Álvaro Escobar,-1,-1.0,0.0007987431882433981,0.0,0.0,0,0.0,1
José Neme,-1,-1.0,0.0006594564042403515,0.0,0.0,0,0.0,1
Conventional Constitutional Assembly,0,1.0,0.0,0.0,0.0,0,0.0,4
Chilean society,0,0.3333333333333333,0.0,2.3333333333333335,0.4013242681086454,0,0.0,7
Economic elites,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Workers and labor unions,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rafael Gumucio,1,1.0,0.0008428813105492466,0.0,0.0,0,0.0,6
Leaders of the Democracia Cristiana,1,0.2,0.002140577672843531,2.4000000000000004,0.48951017264884644,0,0.0,6
Government Alliance,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Citizenship,1,1.0,0.000762357983265934,0.0,0.0,0,0.0,19
Gastón Gómez,0,1.0,0.0,0.0,0.0,0,0.0,5
Faride Zerán,0,0.2,0.0,12.8,1.0498674368652636,0,0.0,32
María Constanza Tobar,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Nicolás Alegría,1,1.0,-0.0012707884249180117,0.0,0.0,0,0.0,1
María Elena Santibáñez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rodrigo Ríos,0,0.6,0.0,1.2000000000000002,0.15769147207285408,0,0.0,6
Alejandro Rodríguez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Miguel Alberto Galindo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gustavo Poblete,0,1.0,0.0,0.0,0.0,0,0.0,3
Francisco Soto,1,1.0,1.1223380042931558e-18,0.0,0.0,0,0.0,1
Eduardo Hebel,0,1.0,0.0,0.0,0.0,0,0.0,5
Constituent Left Representatives,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
student protestors in Santiago,1,1.0,-0.019518969452706352,0.0,0.0,0,0.0,2
students of Internado Nacional Barros Arana,0,1.0,0.0,0.0,0.0,0,0.0,1
Women representatives,1,1.0,-8.701108582266672e-19,0.0,0.0,0,0.0,2
Conservative sectors,0,1.0,0.0,0.0,0.0,0,0.0,3
Political parties,1,1.0,9.787394021679413e-06,0.0,0.0,0,0.0,7
Fundación Nueva Mente,-1,-1.0,-8.21602196436328e-05,0.0,0.0,0,0.0,1
Stephen Breyer,0,1.0,0.0,0.0,0.0,0,0.0,6
Fabrizio Copano,-1,-1.0,0.0007216038684382567,0.0,0.0,0,0.0,2
Fernando Leal,1,1.0,-0.0003455444268206592,0.0,0.0,0,0.0,1
Jose Antonio Viera-Gallo,1,1.0,0.019518969452706366,0.0,0.0,0,0.0,1
Joaquín,1,1.0,6.934786991702597e-19,0.0,0.0,0,0.0,1
senator of Evópoli,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
César Sabroso,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Three officials of Department of Auditorías Especiales,1,1.0,-3.890005932726116e-20,0.0,0.0,0,0.0,3
Claudia Martínez,0,1.0,0.0,0.0,0.0,0,0.0,8
Gabriel Ugarte,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Alberto De Urresti,1,1.0,-5.236102337527352e-19,0.0,0.0,0,0.0,1
Sweden,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Giorgio Domínguez,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Integrante del directorio del canal público,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Presidenta del tribunal de ética del Colegio de Periodistas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Government authorities and officials,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Christian Castellini,1,1.0,0.019479010231620835,0.0,0.0,0,0.0,4
Juventud Demócrata Cristiana,1,1.0,0.002034068631595133,0.0,0.0,0,0.0,5
Officialism sectors,1,1.0,-0.0005534069418089169,0.0,0.0,0,0.0,2
Political party leaderships,1,1.0,-0.0005534069418089146,0.0,0.0,0,0.0,1
Political leaders,-1,-1.0,-3.497029530876091e-06,0.0,0.0,0,0.0,2
Anthony Blinken,1,0.5,0.021092830618581748,1.0,0.17328679513998632,0,0.0,4
Political parties supporting Rechazo,0,1.0,0.0,0.0,0.0,0,0.0,3
Bernardo Larraín Matte,1,1.0,0.0005596620335483645,0.0,0.0,0,0.0,9
Jadue,-1,1.0,-0.02065897045780039,0.0,0.0,0,0.0,5
Tía Pikachu,1,1.0,-0.01951896945270636,0.0,0.0,0,0.0,1
Communists,1,1.0,0.019518969452706356,0.0,0.0,0,0.0,1
Ministra Vallejo,0,-0.3333333333333333,0.0,2.3333333333333335,0.4013242681086454,0,0.0,7
Tomás Rau,-1,-1.0,4.881719862668716e-19,0.0,0.0,0,0.0,1
Luis Cordero Vega,1,1.0,0.00019626700972218174,0.0,0.0,0,0.0,2
Author,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Author's current partner,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Michèle Labbé,-1,-1.0,2.3634615878041064e-19,0.0,0.0,0,0.0,1
Javiera Canales,0,1.0,0.0,0.0,0.0,0,0.0,6
Arturo Barrios,1,0.7142857142857143,0.005095690137906248,1.0,0.09902102579427789,1,1.0,7
Chilean State,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Robert Geyer,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Daniel Innerarity,0,-1.0,0.0,0.0,0.0,0,0.0,3
President Lagos,0,1.0,0.0,0.0,0.0,0,0.0,2
Nicolas Eyzaguirre,1,0.0,-0.00020235123937683327,1.0,0.34657359027997264,0,0.0,2
Benji Espinoza,-1,-1.0,0.0005577747717107617,0.0,0.0,0,0.0,6
José Antonio Ocampo,1,1.0,0.02084855735638072,0.0,0.0,0,0.0,5
Ricardo Ffrench-Davis,1,1.0,0.020817022756032883,0.0,0.0,0,0.0,3
Manuel Agosin,0,0.3333333333333333,0.0,1.666666666666667,0.3269430843372421,0,0.0,5
Fernanda Urrejola,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Leonidas Iza,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Vecina de Santiago,-1,0.0,0.00029193348888839675,1.0,0.34657359027997264,1,1.0,2
Gabriel Hernández,-1,-1.0,0.0006615411601160169,0.0,0.0,0,0.0,2
transeúntes,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Iván Monalisa,1,1.0,0.0006399155820902429,0.0,0.0,0,0.0,1
Francisco Reyes,1,0.3333333333333333,0.019538838315724987,1.666666666666667,0.3269430843372421,0,0.0,5
Isidora Makaus,0,-1.0,0.0,0.0,0.0,0,0.0,2
Mauricio Ogalde,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sofía Makaus,0,1.0,0.0,0.0,0.0,0,0.0,3
Macarena Lescornez,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
José Antonio Ramírez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Poirot Escoveda,-1,-1.0,5.621278429000838e-19,0.0,0.0,0,0.0,1
María José López,1,1.0,-0.019518969452706366,0.0,0.0,0,0.0,3
Leslie Sánchez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Edgardo Riveros,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Matías Reeves,-1,-1.0,-0.0007081240787983855,0.0,0.0,0,0.0,1
Óscar Contardo,-1,0.3333333333333333,0.00039705286920971327,1.0,0.23104906018664842,0,0.0,3
Beatriz Carámbula,0,1.0,0.0,0.0,0.0,0,0.0,4
Gonzalo Martínez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Manuel Mercant,0,1.0,0.0,0.0,0.0,0,0.0,2
Antonieta Rodríguez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Blake Lemoine,1,1.0,-0.019518969452706366,0.0,0.0,0,0.0,2
Peter Thiel,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Antonio Coloma Álamos,-1,-1.0,-0.0008706820713696497,0.0,0.0,0,0.0,1
Administradoras de Fondo de Pensiones,1,1.0,-0.000869167099735999,0.0,0.0,0,0.0,2
Iratxe García,1,0.5,0.01967686788230482,1.0,0.17328679513998632,0,0.0,4
Cristina Kirchner,1,0.5,-0.0005651073314905966,2.25,0.29466374908541154,1,1.0,9
Enrique Paris Horvitz,0,-0.3333333333333333,0.0,1.3333333333333335,0.28243262012906795,0,0.0,4
Council of Justice,0,1.0,0.0,0.0,0.0,0,0.0,2
Subsecretaria de Redes Asistenciales,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Conventional group Pueblo Constituyente,1,1.0,1.069082145933359e-18,0.0,0.0,0,0.0,1
Paulina Nazar,1,1.0,7.034111645678162e-19,0.0,0.0,0,0.0,1
Mario Castro,1,1.0,-0.019518969452706356,0.0,0.0,0,0.0,1
Carlos Fernández-Aller,1,1.0,9.471577538263115e-19,0.0,0.0,0,0.0,1
Valerie Ho,1,0.0,-0.020031676579411784,1.0,0.34657359027997264,0,0.0,2
Pedro Farías Soto,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Luis Pedro Farías Quevedo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rocío Farías Quevedo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Marcos Campos,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Ericka Ñanco,0,0.42857142857142855,0.0,2.2857142857142856,0.33988116196395324,0,0.0,8
Carlos Retamal,1,0.75,0.0018231303955291106,1.0,0.08664339756999316,0,0.0,8
Andrés Contreras,0,1.0,0.0,0.0,0.0,0,0.0,1
Macarena Ripamonti,1,0.75,-0.02027932150309987,1.5,0.11453634148426939,1,1.0,12
Érika Martínez,1,1.0,-3.790768936614746e-19,0.0,0.0,0,0.0,1
Chinese Central Government,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
United Kingdom politicians,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
United States politicians,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ignacio De la Torre,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlos Díaz,0,1.0,0.0,0.0,0.0,0,0.0,13
Marcelo Schilling,1,1.0,0.0008313538566743591,0.0,0.0,0,0.0,1
Héctor Barros,1,1.0,0.021033473618211375,0.0,0.0,0,0.0,6
Daniel Johnson,1,0.0,-0.0004664124619315934,1.5,0.45814536593707755,0,0.0,3
Francisco Morales Bermúdez,0,-1.0,0.0,0.0,0.0,0,0.0,4
Fernando Belaúnde Terry,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Alan García,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bessy Gallardo,1,0.2,0.0015676027898677092,4.0,0.6437751649736402,0,0.0,10
Instagram user,0,1.0,0.0,0.0,0.0,0,0.0,4
Hugo Valencia,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
JC Rodríguez,0,0.2,0.0,4.4,0.6745595814280916,0,0.0,11
Bot Check Chile,1,0.3333333333333333,0.0013282504733407097,1.3333333333333335,0.28243262012906795,0,0.0,4
Raúl Burgos,-1,-1.0,0.0005740828817676198,0.0,0.0,0,0.0,1
Right-wing conservative forces,0,1.0,0.0,0.0,0.0,0,0.0,3
José Halabí,1,1.0,6.557029705773898e-19,0.0,0.0,0,0.0,1
Corte Marcial,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Benjamín Moreno Bascur,-1,0.0,-0.0010699283436424304,1.5,0.45814536593707755,0,0.0,3
Fernando Vega,-1,-1.0,0.0008532124804730069,0.0,0.0,0,0.0,1
Luciano Fouillioux,-1,-0.3333333333333333,1.3611461082473741e-05,1.3333333333333335,0.28243262012906795,1,1.0,4
José Williams Zapata,-1,-1.0,0.0005105158896853137,0.0,0.0,0,0.0,3
right-wing political forces,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Chamber of Deputies leadership,1,1.0,-1.7595567995250784e-18,0.0,0.0,0,0.0,2
political parties,1,1.0,-5.033568396398691e-18,0.0,0.0,0,0.0,1
electoral system,0,1.0,0.0,0.0,0.0,0,0.0,3
Jacqueline van Rysselberghe,-1,-0.4,-0.019218862745886658,3.5999999999999996,0.45781689104851475,0,0.0,12
Ena von Baer,0,-0.42857142857142855,0.0,2.571428571428571,0.36370447880368206,0,0.0,9
E. Mac Iver,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Recabarren,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Allende,0,1.0,0.0,0.0,0.0,0,0.0,3
M. Góngora,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Gonzalo Vial,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
left-wing elites,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
right-wing elites,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
business leaders,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
academic elites,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rodrigo Ubilla,-1,0.4,-0.005968675958767648,3.9,0.47677056153497427,2,0.2857142857142857,13
Diego Luciani,0,1.0,0.0,0.0,0.0,0,0.0,12
Carlos Belardi,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Paredes,0,1.0,0.0,0.0,0.0,0,0.0,7
Javiera Olivares,1,1.0,0.0019632220899765706,0.0,0.0,0,0.0,3
Sebastián Fierro,0,1.0,0.0,0.0,0.0,0,0.0,6
Un diputado del Partido Republicano,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
